"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"GPS2",0,0,0,0,0,0,0,1,0,1,1,1
"GPSM1",0,0,0,0,1,0,0,0,0,1,1,1
"GPT",0,0,0,0,1,0,0,0,0,1,1,1
"GRAMD1C",1,0,0,0,0,0,0,0,0,1,1,1
"GRB2",1,0,0,0,0,0,0,0,0,1,1,1
"GRB7",0,0,0,0,1,0,0,0,0,1,1,1
"GREB1",1,0,0,0,0,0,0,0,0,1,1,1
"GREB1L",1,0,0,0,0,0,0,0,0,1,1,1
"GRHPR",0,0,0,0,1,0,0,0,0,1,1,1
"GRIA2",0,0,0,0,1,0,0,0,0,1,1,1
"GRIA3",0,0,0,0,1,0,0,0,0,1,1,1
"GRID2IP",1,0,0,0,0,0,0,0,0,1,1,1
"GRIK1",0,1,0,0,0,0,0,0,0,1,1,1
"GRIK4",0,0,0,0,1,0,0,0,0,1,1,1
"GRIK5",0,0,0,0,1,0,0,0,0,1,1,1
"GRIN1",0,0,0,0,1,0,0,0,0,1,1,1
"GRK1",1,0,0,0,0,0,0,0,0,1,1,1
"GRM4",0,0,0,0,1,0,0,0,0,1,1,1
"GRM5",0,0,0,0,1,0,0,0,0,1,1,1
"GRN",0,0,0,0,1,0,0,0,0,1,1,1
"GRPEL1",0,0,0,0,1,0,0,0,0,1,1,1
"GRXCR2",0,0,0,0,1,0,0,0,0,1,1,1
"GSAP",1,0,0,0,0,0,0,0,0,1,1,1
"GSDMB",1,0,0,0,0,0,0,0,0,1,1,1
"GSK3A",0,0,0,0,1,0,0,0,0,1,1,1
"GSK3B",0,0,0,0,1,0,0,0,0,1,1,1
"GSN",1,0,0,0,0,0,0,0,0,1,1,1
"GSTA1",0,0,0,0,1,0,0,0,0,1,1,1
"GSTA5",0,0,0,0,1,0,0,0,0,1,1,1
"GSTK1",1,0,0,0,0,0,0,0,0,1,1,1
"GSTM5",0,0,0,0,0,0,0,1,0,1,1,1
"GSTO2",0,0,0,0,1,0,0,0,0,1,1,1
"GTDC1",0,0,0,0,1,0,0,0,0,1,1,1
"GTF2E1",0,0,0,0,1,0,0,0,0,1,1,1
"GTF2E2",1,0,0,0,0,0,0,0,0,1,1,1
"GTF2F2",0,0,0,0,0,1,0,0,0,1,1,1
"GTF2IRD2B",0,0,0,0,1,0,0,0,0,1,1,1
"GTF3C1",0,0,0,0,1,0,0,0,0,1,1,1
"GTF3C4",0,0,0,0,1,0,0,0,0,1,1,1
"GTPBP6",0,0,0,0,1,0,0,0,0,1,1,1
"GTPBP8",0,0,0,0,1,0,0,0,0,1,1,1
"GTSE1",0,0,0,0,1,0,0,0,0,1,1,1
"GUCY2D",0,0,0,0,1,0,0,0,0,1,1,1
"GUCY2F",0,0,0,0,0,0,0,1,0,1,1,1
"GUSB",1,0,0,0,0,0,0,0,0,1,1,1
"GYG2",0,0,0,0,1,0,0,0,0,1,1,1
"GYLTL1B",0,0,0,0,1,0,0,0,0,1,1,1
"GYS1",0,0,0,0,1,0,0,0,0,1,1,1
"GZMH",0,0,0,0,1,0,0,0,0,1,1,1
"H1FOO",1,0,0,0,0,0,0,0,0,1,1,1
"H2AFY",1,0,0,0,0,0,0,0,0,1,1,1
"H2AFY2",0,0,0,0,1,0,0,0,0,1,1,1
"HADH",1,0,0,0,0,0,0,0,0,1,1,1
"HADHB",1,0,0,0,0,0,0,0,0,1,1,1
"HAMP",0,0,0,0,1,0,0,0,0,1,1,1
"HAND2",1,0,0,0,0,0,0,0,0,1,1,1
"HAO1",0,0,0,0,1,0,0,0,0,1,1,1
"HAO2",0,0,0,0,1,0,0,0,0,1,1,1
"HAS2",0,0,0,0,1,0,0,0,0,1,1,1
"HAT1",1,0,0,0,0,0,0,0,0,1,1,1
"HAUS1",0,0,0,0,1,0,0,0,0,1,1,1
"HAUS5",0,0,0,0,1,0,0,0,0,1,1,1
"HBA1",0,0,0,0,1,0,0,0,0,1,1,1
"HBD",1,0,0,0,0,0,0,0,0,1,1,1
"HBP1",1,0,0,0,0,0,0,0,0,1,1,1
"HBS1L",1,0,0,0,0,0,0,0,0,1,1,1
"HCK",1,0,0,0,0,0,0,0,0,1,1,1
"HCN1",0,0,0,0,1,0,0,0,0,1,1,1
"HDAC3",1,0,0,0,0,0,0,0,0,1,1,1
"HDDC2",0,0,0,0,1,0,0,0,0,1,1,1
"HDHD1",0,0,0,0,1,0,0,0,0,1,1,1
"HEATR2",0,0,0,0,1,0,0,0,0,1,1,1
"HEATR3",0,0,0,0,0,1,0,0,0,1,1,1
"HEATR5A",0,0,0,0,1,0,0,0,0,1,1,1
"HECTD3",1,0,0,0,0,0,0,0,0,1,1,1
"HECW2",0,0,0,0,1,0,0,0,0,1,1,1
"HEPACAM2",0,0,0,0,1,0,0,0,0,1,1,1
"HERC5",0,0,0,0,1,0,0,0,0,1,1,1
"HERPUD1",1,0,0,0,0,0,0,0,0,1,1,1
"HEXB",0,0,0,0,1,0,0,0,0,1,1,1
"HFE",0,0,0,0,1,0,0,0,0,1,1,1
"HFE2",0,1,0,0,0,0,0,0,0,1,1,1
"HGD",1,0,0,0,0,0,0,0,0,1,1,1
"HGF",0,0,0,0,1,0,0,0,0,1,1,1
"HHATL",0,0,0,0,1,0,0,0,0,1,1,1
"HHIPL2",1,0,0,0,0,0,0,0,0,1,1,1
"HHLA1",0,0,0,0,0,0,0,1,0,1,1,1
"HIBCH",1,0,0,0,0,0,0,0,0,1,1,1
"HIC2",0,0,0,0,1,0,0,0,0,1,1,1
"HIPK2",0,0,0,0,1,0,0,0,0,1,1,1
"HIPK3",0,0,0,0,1,0,0,0,0,1,1,1
"HIRIP3",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H2AD",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H2AG",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H2AH",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H2BC",1,0,0,0,0,0,0,0,0,1,1,1
"HIST1H2BH",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H2BL",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H2BM",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H2BN",1,0,0,0,0,0,0,0,0,1,1,1
"HIST1H3C",1,0,0,0,0,0,0,0,0,1,1,1
"HIST1H4A",1,0,0,0,0,0,0,0,0,1,1,1
"HIST1H4H",0,0,0,0,1,0,0,0,0,1,1,1
"HK1",1,0,0,0,0,0,0,0,0,1,1,1
"HK2",0,0,0,0,1,0,0,0,0,1,1,1
"HLA-B",0,0,0,0,1,0,0,0,0,1,1,1
"HLA-DOA",0,0,0,0,1,0,0,0,0,1,1,1
"HLCS",0,0,0,0,1,0,0,0,0,1,1,1
"HM13",0,0,0,0,1,0,0,0,0,1,1,1
"HMG20A",0,0,0,0,1,0,0,0,0,1,1,1
"HMGB1",0,0,0,0,1,0,0,0,0,1,1,1
"HMGB2",0,0,0,0,1,0,0,0,0,1,1,1
"HMGB4",0,0,0,0,1,0,0,0,0,1,1,1
"HMGCS2",1,0,0,0,0,0,0,0,0,1,1,1
"HMGN5",0,0,0,0,1,0,0,0,0,1,1,1
"HMGXB3",0,0,0,0,1,0,0,0,0,1,1,1
"HMOX1",0,0,0,0,1,0,0,0,0,1,1,1
"HNF1A",0,0,0,0,1,0,0,0,0,1,1,1
"HNRNPF",0,0,0,0,1,0,0,0,0,1,1,1
"HNRNPH1",0,0,0,0,1,0,0,0,0,1,1,1
"HNRNPH2",0,0,0,0,1,0,0,0,0,1,1,1
"HNRNPLL",0,0,0,0,0,0,0,1,0,1,1,1
"HNRNPM",1,0,0,0,0,0,0,0,0,1,1,1
"HNRNPR",0,0,0,0,1,0,0,0,0,1,1,1
"HOMER1",0,0,0,0,1,0,0,0,0,1,1,1
"HOOK2",0,0,0,0,1,0,0,0,0,1,1,1
"HORMAD1",0,0,0,0,1,0,0,0,0,1,1,1
"HOXA1",0,0,0,0,1,0,0,0,0,1,1,1
"HOXA2",0,0,0,0,1,0,0,0,0,1,1,1
"HOXB2",0,1,0,0,0,0,0,0,0,1,1,1
"HOXB9",1,0,0,0,0,0,0,0,0,1,1,1
"HOXC4",0,0,0,0,1,0,0,0,0,1,1,1
"HOXD10",0,0,0,0,1,0,0,0,0,1,1,1
"HP1BP3",0,0,0,0,1,0,0,0,0,1,1,1
"HPCAL1",0,0,0,0,1,0,0,0,0,1,1,1
"HPD",0,0,0,0,0,0,0,1,0,1,1,1
"HPGDS",0,0,0,0,1,0,0,0,0,1,1,1
"HPS1",0,0,0,0,1,0,0,0,0,1,1,1
"HPSE",0,0,0,0,0,0,0,1,0,1,1,1
"HPSE2",1,0,0,0,0,0,0,0,0,1,1,1
"HPX",1,0,0,0,0,0,0,0,0,1,1,1
"HRASLS2",1,0,0,0,0,0,0,0,0,1,1,1
"HRH3",0,0,0,0,1,0,0,0,0,1,1,1
"HRH4",1,0,0,0,0,0,0,0,0,1,1,1
"HRSP12",0,0,0,0,1,0,0,0,0,1,1,1
"HS3ST4",0,0,0,0,1,0,0,0,0,1,1,1
"HSD11B1",1,0,0,0,0,0,0,0,0,1,1,1
"HSD17B7",1,0,0,0,0,0,0,0,0,1,1,1
"HSF1",0,0,0,0,1,0,0,0,0,1,1,1
"HSF5",0,0,0,0,1,0,0,0,0,1,1,1
"HSP90B1",0,0,0,0,1,0,0,0,0,1,1,1
"HSPA14",0,0,0,0,1,0,0,0,0,1,1,1
"HSPA5",0,0,0,0,1,0,0,0,0,1,1,1
"HSPA9",0,0,0,0,1,0,0,0,0,1,1,1
"HSPB8",0,0,0,0,1,0,0,0,0,1,1,1
"HSPD1",1,0,0,0,0,0,0,0,0,1,1,1
"HSPE1-MOB4",0,0,0,0,1,0,0,0,0,1,1,1
"HSPG2",1,0,0,0,0,0,0,0,0,1,1,1
"HTATSF1",1,0,0,0,0,0,0,0,0,1,1,1
"HTR2C",0,0,0,0,1,0,0,0,0,1,1,1
"HTRA1",0,0,0,0,1,0,0,0,0,1,1,1
"HUS1",0,0,0,0,1,0,0,0,0,1,1,1
"IBSP",0,0,0,0,1,0,0,0,0,1,1,1
"ICA1L",0,0,0,0,1,0,0,0,0,1,1,1
"ICK",0,0,0,0,0,1,0,0,0,1,1,1
"IDE",0,0,0,0,1,0,0,0,0,1,1,1
"IDH3G",1,0,0,0,0,0,0,0,0,1,1,1
"IDI1",0,0,0,0,1,0,0,0,0,1,1,1
"IDS",1,0,0,0,0,0,0,0,0,1,1,1
"IFIT1",0,0,1,0,0,0,0,0,0,1,1,1
"IFIT2",0,0,0,0,1,0,0,0,0,1,1,1
"IFITM3",0,0,0,0,1,0,0,0,0,1,1,1
"IFITM5",0,0,0,0,1,0,0,0,0,1,1,1
"IFNA17",0,0,0,0,1,0,0,0,0,1,1,1
"IFNA2",0,0,0,0,1,0,0,0,0,1,1,1
"IFNB1",0,0,0,0,1,0,0,0,0,1,1,1
"IFNG",1,0,0,0,0,0,0,0,0,1,1,1
"IFNGR2",1,0,0,0,0,0,0,0,0,1,1,1
"IFNK",0,0,0,0,1,0,0,0,0,1,1,1
"IFT140",1,0,0,0,0,0,0,0,0,1,1,1
"IFT172",0,0,0,0,1,0,0,0,0,1,1,1
"IFT74",0,0,0,0,0,1,0,0,0,1,1,1
"IFT80",1,0,0,0,0,0,0,0,0,1,1,1
"IFT81",0,0,0,0,1,0,0,0,0,1,1,1
"IGDCC3",0,0,0,0,1,0,0,0,0,1,1,1
"IGDCC4",0,0,0,0,1,0,0,0,0,1,1,1
"IGF2BP1",1,0,0,0,0,0,0,0,0,1,1,1
"IGF2BP2",1,0,0,0,0,0,0,0,0,1,1,1
"IGF2BP3",0,0,0,0,0,1,0,0,0,1,1,1
"IGFBP5",1,0,0,0,0,0,0,0,0,1,1,1
"IGFBP6",0,0,0,0,1,0,0,0,0,1,1,1
"IGHA1",0,0,0,0,1,0,0,0,0,1,1,1
"IGHG1",1,0,0,0,0,0,0,0,0,1,1,1
"IGHG4",1,0,0,0,0,0,0,0,0,1,1,1
"IGHJ5",0,0,0,0,1,0,0,0,0,1,1,1
"IGHM",1,0,0,0,0,0,0,0,0,1,1,1
"IGHMBP2",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV1-58",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV1-69",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV1-8",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV3-20",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV3-38",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV3-53",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV3-7",1,0,0,0,0,0,0,0,0,1,1,1
"IGHV3-74",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV3OR16-8",0,0,0,0,1,0,0,0,0,1,1,1
"IGKV1-8",0,0,0,0,1,0,0,0,0,1,1,1
"IGKV1D-16",0,0,0,0,1,0,0,0,0,1,1,1
"IGKV2D-30",0,0,0,0,1,0,0,0,0,1,1,1
"IGKV3-7",1,0,0,0,0,0,0,0,0,1,1,1
"IGKV3D-15",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV5-45",0,0,0,0,1,0,0,0,0,1,1,1
"IGSF11",0,0,0,0,1,0,0,0,0,1,1,1
"IGSF3",0,0,0,0,1,0,0,0,0,1,1,1
"IK",0,0,0,0,1,0,0,0,0,1,1,1
"IKBKE",0,0,0,0,0,0,0,1,0,1,1,1
"IKZF1",0,0,0,0,1,0,0,0,0,1,1,1
"IKZF2",0,0,0,0,1,0,0,0,0,1,1,1
"IL12A",0,0,0,0,1,0,0,0,0,1,1,1
"IL17REL",1,0,0,0,0,0,0,0,0,1,1,1
"IL18R1",0,0,0,0,1,0,0,0,0,1,1,1
"IL1R1",0,0,0,0,1,0,0,0,0,1,1,1
"IL1RAPL1",0,0,0,0,1,0,0,0,0,1,1,1
"IL1RAPL2",0,0,0,0,1,0,0,0,0,1,1,1
"IL1RN",0,0,0,0,1,0,0,0,0,1,1,1
"IL22",1,0,0,0,0,0,0,0,0,1,1,1
"IL24",0,0,0,0,1,0,0,0,0,1,1,1
"IL27RA",0,0,0,0,1,0,0,0,0,1,1,1
"IL2RG",1,0,0,0,0,0,0,0,0,1,1,1
"IL3",1,0,0,0,0,0,0,0,0,1,1,1
"IL4I1",1,0,0,0,0,0,0,0,0,1,1,1
"IL4R",0,0,0,0,1,0,0,0,0,1,1,1
"IL7R",0,0,0,0,1,0,0,0,0,1,1,1
"IMMT",1,0,0,0,0,0,0,0,0,1,1,1
"IMP4",1,0,0,0,0,0,0,0,0,1,1,1
"IMPACT",0,0,0,0,1,0,0,0,0,1,1,1
"IMPG1",0,0,0,0,1,0,0,0,0,1,1,1
"IMPG2",0,0,0,0,1,0,0,0,0,1,1,1
"INA",0,0,0,0,1,0,0,0,0,1,1,1
"INCA1",0,0,0,0,1,0,0,0,0,1,1,1
"INCENP",0,0,0,0,1,0,0,0,0,1,1,1
"INHBC",1,0,0,0,0,0,0,0,0,1,1,1
"INHBE",0,0,0,0,1,0,0,0,0,1,1,1
"INO80C",0,0,0,0,1,0,0,0,0,1,1,1
"INPP4B",1,0,0,0,0,0,0,0,0,1,1,1
"INPP5F",0,0,0,0,0,1,0,0,0,1,1,1
"INPP5J",0,0,0,0,0,1,0,0,0,1,1,1
"INS-IGF2",0,0,0,0,1,0,0,0,0,1,1,1
"INSIG1",1,0,0,0,0,0,0,0,0,1,1,1
"INSIG2",0,0,0,0,1,0,0,0,0,1,1,1
"INSM2",0,0,0,0,1,0,0,0,0,1,1,1
"INTS2",0,0,0,0,1,0,0,0,0,1,1,1
"INTS3",0,0,0,0,1,0,0,0,0,1,1,1
"INTS4",1,0,0,0,0,0,0,0,0,1,1,1
"INTS6",0,0,0,0,1,0,0,0,0,1,1,1
"INTS7",0,0,0,0,1,0,0,0,0,1,1,1
"INTU",1,0,0,0,0,0,0,0,0,1,1,1
"INVS",1,0,0,0,0,0,0,0,0,1,1,1
"IP6K2",0,1,0,0,0,0,0,0,0,1,1,1
"IPCEF1",0,0,0,0,1,0,0,0,0,1,1,1
"IPO11",0,0,0,0,1,0,0,0,0,1,1,1
"IPO13",1,0,0,0,0,0,0,0,0,1,1,1
"IPO4",0,0,0,0,1,0,0,0,0,1,1,1
"IPO7",1,0,0,0,0,0,0,0,0,1,1,1
"IPO9",1,0,0,0,0,0,0,0,0,1,1,1
"IQCA1",1,0,0,0,0,0,0,0,0,1,1,1
"IQCD",1,0,0,0,0,0,0,0,0,1,1,1
"IQCG",1,0,0,0,0,0,0,0,0,1,1,1
"IQGAP1",0,0,0,0,1,0,0,0,0,1,1,1
"IQSEC1",1,0,0,0,0,0,0,0,0,1,1,1
"IQSEC3",1,0,0,0,0,0,0,0,0,1,1,1
"IQUB",0,0,0,0,1,0,0,0,0,1,1,1
"IRF1",1,0,0,0,0,0,0,0,0,1,1,1
"IRF2",1,0,0,0,0,0,0,0,0,1,1,1
"IRF2BP2",0,1,0,0,0,0,0,0,0,1,1,1
"IRF2BPL",1,0,0,0,0,0,0,0,0,1,1,1
"IRF3",1,0,0,0,0,0,0,0,0,1,1,1
"IRX1",1,0,0,0,0,0,0,0,0,1,1,1
"ISLR",0,0,0,0,1,0,0,0,0,1,1,1
"ITFG3",0,0,0,0,1,0,0,0,0,1,1,1
"ITGA11",1,0,0,0,0,0,0,0,0,1,1,1
"ITGA4",0,0,0,0,1,0,0,0,0,1,1,1
"ITGAD",1,0,0,0,0,0,0,0,0,1,1,1
"ITGAM",0,0,0,0,1,0,0,0,0,1,1,1
"ITGB1",0,0,0,0,0,1,0,0,0,1,1,1
"ITGB2",0,0,0,0,1,0,0,0,0,1,1,1
"ITGB3",1,0,0,0,0,0,0,0,0,1,1,1
"ITGB3BP",0,0,0,0,1,0,0,0,0,1,1,1
"ITLN1",0,0,0,0,1,0,0,0,0,1,1,1
"ITLN2",1,0,0,0,0,0,0,0,0,1,1,1
"ITPK1",1,0,0,0,0,0,0,0,0,1,1,1
"ITPKB",0,0,0,0,1,0,0,0,0,1,1,1
"ITPKC",0,0,0,0,1,0,0,0,0,1,1,1
"ITPR2",1,0,0,0,0,0,0,0,0,1,1,1
"IVD",0,0,0,0,1,0,0,0,0,1,1,1
"IVNS1ABP",1,0,0,0,0,0,0,0,0,1,1,1
"JADE1",0,0,0,0,1,0,0,0,0,1,1,1
"JAK2",0,0,0,0,1,0,0,0,0,1,1,1
"JARID2",1,0,0,0,0,0,0,0,0,1,1,1
"JMJD1C",0,0,0,0,1,0,0,0,0,1,1,1
"JMJD7-PLA2G4B",1,0,0,0,0,0,0,0,0,1,1,1
"KALRN",1,0,0,0,0,0,0,0,0,1,1,1
"KANK3",1,0,0,0,0,0,0,0,0,1,1,1
"KANK4",1,0,0,0,0,0,0,0,0,1,1,1
"KATNAL1",0,0,0,0,0,0,1,0,0,1,1,1
"KBTBD7",0,0,0,0,1,0,0,0,0,1,1,1
"KCMF1",0,0,0,0,1,0,0,0,0,1,1,1
"KCNA1",0,0,0,0,1,0,0,0,0,1,1,1
"KCNA3",0,0,0,0,1,0,0,0,0,1,1,1
"KCNAB1",0,0,0,0,1,0,0,0,0,1,1,1
"KCNB1",0,0,0,0,1,0,0,0,0,1,1,1
"KCNC2",1,0,0,0,0,0,0,0,0,1,1,1
"KCNC3",0,0,0,0,1,0,0,0,0,1,1,1
"KCNG2",0,0,0,0,1,0,0,0,0,1,1,1
"KCNG4",0,0,0,0,1,0,0,0,0,1,1,1
"KCNH3",0,0,0,0,1,0,0,0,0,1,1,1
"KCNH4",0,0,0,0,1,0,0,0,0,1,1,1
"KCNIP4",0,0,0,0,1,0,0,0,0,1,1,1
"KCNJ1",0,0,0,0,1,0,0,0,0,1,1,1
"KCNJ12",0,0,0,0,1,0,0,0,0,1,1,1
"KCNJ13",1,0,0,0,0,0,0,0,0,1,1,1
"KCNJ3",0,0,0,0,0,1,0,0,0,1,1,1
"KCNJ4",1,0,0,0,0,0,0,0,0,1,1,1
"KCNJ5",0,0,0,0,1,0,0,0,0,1,1,1
"KCNK18",1,0,0,0,0,0,0,0,0,1,1,1
"KCNK9",1,0,0,0,0,0,0,0,0,1,1,1
"KCNN2",0,0,0,0,1,0,0,0,0,1,1,1
"KCNQ1",1,0,0,0,0,0,0,0,0,1,1,1
"KCNQ3",0,0,0,0,1,0,0,0,0,1,1,1
"KCNS2",1,0,0,0,0,0,0,0,0,1,1,1
"KCNV1",0,0,0,0,1,0,0,0,0,1,1,1
"KCTD14",0,0,0,0,1,0,0,0,0,1,1,1
"KCTD16",1,0,0,0,0,0,0,0,0,1,1,1
"KCTD18",1,0,0,0,0,0,0,0,0,1,1,1
"KCTD7",1,0,0,0,0,0,0,0,0,1,1,1
"KDM3A",1,0,0,0,0,0,0,0,0,1,1,1
"KDM4E",1,0,0,0,0,0,0,0,0,1,1,1
"KDM5C",0,0,0,0,1,0,0,0,0,1,1,1
"KDM6B",0,0,0,0,1,0,0,0,0,1,1,1
"KEL",1,0,0,0,0,0,0,0,0,1,1,1
"KERA",0,0,0,0,1,0,0,0,0,1,1,1
"KHDRBS2",0,0,0,0,1,0,0,0,0,1,1,1
"KHK",0,0,0,0,0,0,0,1,0,1,1,1
"KHNYN",1,0,0,0,0,0,0,0,0,1,1,1
"KIAA0040",1,0,0,0,0,0,0,0,0,1,1,1
"KIAA0141",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA0195",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA0232",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA0368",1,0,0,0,0,0,0,0,0,1,1,1
"KIAA0754",1,0,0,0,0,0,0,0,0,1,1,1
"KIAA0895",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA0907",1,0,0,0,0,0,0,0,0,1,1,1
"KIAA0922",1,0,0,0,0,0,0,0,0,1,1,1
"KIAA1024",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA1191",1,0,0,0,0,0,0,0,0,1,1,1
"KIAA1244",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA1279",1,0,0,0,0,0,0,0,0,1,1,1
"KIAA1324",1,0,0,0,0,0,0,0,0,1,1,1
"KIAA1324L",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA1328",1,0,0,0,0,0,0,0,0,1,1,1
"KIAA1430",1,0,0,0,0,0,0,0,0,1,1,1
"KIAA1467",1,0,0,0,0,0,0,0,0,1,1,1
"KIAA1522",1,0,0,0,0,0,0,0,0,1,1,1
"KIAA1586",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA1598",1,0,0,0,0,0,0,0,0,1,1,1
"KIAA1614",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA1715",1,0,0,0,0,0,0,0,0,1,1,1
"KIAA1919",1,0,0,0,0,0,0,0,0,1,1,1
"KIAA1958",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA2018",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA2026",0,0,0,0,1,0,0,0,0,1,1,1
"KIDINS220",0,0,0,0,1,0,0,0,0,1,1,1
"KIF13A",0,0,0,0,1,0,0,0,0,1,1,1
"KIF15",0,0,0,0,1,0,0,0,0,1,1,1
"KIF18B",0,0,0,0,1,0,0,0,0,1,1,1
"KIF19",1,0,0,0,0,0,0,0,0,1,1,1
"KIF1A",0,0,0,0,0,1,0,0,0,1,1,1
"KIF20A",0,0,0,0,1,0,0,0,0,1,1,1
"KIF21A",1,0,0,0,0,0,0,0,0,1,1,1
"KIF27",0,0,0,0,1,0,0,0,0,1,1,1
"KIF2A",0,0,0,0,1,0,0,0,0,1,1,1
"KIF2C",0,0,0,0,1,0,0,0,0,1,1,1
"KIF6",1,0,0,0,0,0,0,0,0,1,1,1
"KIFC1",0,0,0,0,1,0,0,0,0,1,1,1
"KIFC2",1,0,0,0,0,0,0,0,0,1,1,1
"KIN",1,0,0,0,0,0,0,0,0,1,1,1
"KIR3DL1",0,0,0,0,1,0,0,0,0,1,1,1
"KIRREL",1,0,0,0,0,0,0,0,0,1,1,1
"KIRREL2",0,0,0,0,0,0,0,0,1,1,1,1
"KLF10",0,0,0,0,1,0,0,0,0,1,1,1
"KLHDC1",0,0,0,0,0,1,0,0,0,1,1,1
"KLHDC3",1,0,0,0,0,0,0,0,0,1,1,1
"KLHL11",0,0,0,0,1,0,0,0,0,1,1,1
"KLHL15",0,0,0,0,0,1,0,0,0,1,1,1
"KLHL25",0,0,0,0,1,0,0,0,0,1,1,1
"KLHL3",1,0,0,0,0,0,0,0,0,1,1,1
"KLHL31",0,0,0,0,1,0,0,0,0,1,1,1
"KLHL32",0,0,0,0,1,0,0,0,0,1,1,1
"KLHL35",0,0,0,0,1,0,0,0,0,1,1,1
"KLHL5",0,0,0,0,1,0,0,0,0,1,1,1
"KLHL8",0,0,0,0,1,0,0,0,0,1,1,1
"KLK11",0,0,0,0,1,0,0,0,0,1,1,1
"KLK12",0,0,0,0,1,0,0,0,0,1,1,1
"KLK13",0,0,0,0,1,0,0,0,0,1,1,1
"KLK6",0,0,0,0,1,0,0,0,0,1,1,1
"KLK7",0,0,0,0,1,0,0,0,0,1,1,1
"KLRC2",1,0,0,0,0,0,0,0,0,1,1,1
"KLRC3",0,0,0,0,1,0,0,0,0,1,1,1
"KMT2B",0,0,0,0,1,0,0,0,0,1,1,1
"KNDC1",0,0,0,0,1,0,0,0,0,1,1,1
"KPNA5",1,0,0,0,0,0,0,0,0,1,1,1
"KPNA6",1,0,0,0,0,0,0,0,0,1,1,1
"KPNB1",1,0,0,0,0,0,0,0,0,1,1,1
"KRR1",1,0,0,0,0,0,0,0,0,1,1,1
"KRT14",0,0,0,0,1,0,0,0,0,1,1,1
"KRT17",0,0,0,0,1,0,0,0,0,1,1,1
"KRT25",0,0,0,0,1,0,0,0,0,1,1,1
"KRT26",1,0,0,0,0,0,0,0,0,1,1,1
"KRT32",0,0,0,0,1,0,0,0,0,1,1,1
"KRT38",0,0,0,0,1,0,0,0,0,1,1,1
"KRT5",1,0,0,0,0,0,0,0,0,1,1,1
"KRT6B",0,0,0,0,1,0,0,0,0,1,1,1
"KRT6C",1,0,0,0,0,0,0,0,0,1,1,1
"KRT73",0,0,0,0,1,0,0,0,0,1,1,1
"KRT8",0,0,0,0,1,0,0,0,0,1,1,1
"KRT85",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP10-1",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP10-11",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP10-2",1,0,0,0,0,0,0,0,0,1,1,1
"KRTAP10-9",1,0,0,0,0,0,0,0,0,1,1,1
"KRTAP19-1",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP27-1",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP4-1",1,0,0,0,0,0,0,0,0,1,1,1
"KRTAP4-6",1,0,0,0,0,0,0,0,0,1,1,1
"KRTAP5-10",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP6-1",1,0,0,0,0,0,0,0,0,1,1,1
"KRTCAP3",0,0,0,0,1,0,0,0,0,1,1,1
"KSR1",0,0,0,0,0,1,0,0,0,1,1,1
"KY",0,0,0,0,0,0,0,1,0,1,1,1
"L1CAM",1,0,0,0,0,0,0,0,0,1,1,1
"L3MBTL1",0,0,0,0,1,0,0,0,0,1,1,1
"LAIR1",0,0,0,0,1,0,0,0,0,1,1,1
"LAMA1",0,0,0,0,1,0,0,0,0,1,1,1
"LAMB4",0,0,0,0,1,0,0,0,0,1,1,1
"LAMC2",0,0,0,0,1,0,0,0,0,1,1,1
